shape,epochs,years,cum_top1_quenched,cum_top1_naive,p_mean,p_sem,p_s,theory_draws
3.0,18,0.22176591375770022,0.1066549639651205,0.15508758609625978,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,19,0.23408624229979466,0.11142716195780022,0.16296103774725124,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,20,0.24640657084188913,0.11613408418532135,0.17076111937801283,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,21,0.2587268993839836,0.1207785244221335,0.17848851469882926,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,22,0.27104722792607805,0.12536305222371716,0.18614390104872117,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,23,0.2833675564681725,0.129890038465703,0.19372794945481717,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,24,0.29568788501026694,0.13436167699524174,0.20124132469117204,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,25,0.3080082135523614,0.13878000318201617,0.20868468533703718,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,26,0.3203285420944559,0.14314690995025792,0.21605868383458757,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,27,0.3326488706365503,0.14746416173195107,0.22336396654611154,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,28,0.34496919917864477,0.15173340668224838,0.2306011738106667,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,29,0.35728952772073924,0.1559561874267419,0.2377709400002085,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,30,0.3696098562628337,0.16013395055757704,0.24487389357519612,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,31,0.38193018480492813,0.16426805505565284,0.251910657139679,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,32,0.3942505133470226,0.1683597797855054,0.25888184749587106,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,33,0.4065708418891171,0.1724103301853868,0.26578807569821594,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,34,0.4188911704312115,0.17642084425580792,0.27262994710694877,0.009318660161014538,0.001329329892574096,0.1,1000
