p_s,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.125,1.0,16,0.009574142156862746,0.008002569446722382,6.970864655679744,3722.869638480392,3.542707781220088,15.075638351477805,0.03511448092122578,1.75,0.0,1.75,0.020065417669271873,49.83698901674981
0.125,1.0,17,0.010711843804603815,0.00800059231344677,6.971489390894483,3693.827850793892,3.4784429353603628,14.895347622459711,0.03244545378651024,1.75,0.0,1.75,0.018540259306577277,53.936678201973336
0.125,1.0,18,0.007779726946838533,0.008014141543859387,6.969306514849249,3708.030051102128,3.5840337607369293,15.137754537313956,0.033341365894273604,1.75,0.0,1.75,0.01905220908244206,52.48735176445076
0.125,1.0,19,0.0050041701417848205,0.008003609063847153,6.9707812812584855,3686.0892410341953,3.4369164314412046,14.644353172538041,0.030480840286448114,1.75,0.0,1.75,0.017417623020827493,57.413115371955676
0.125,1.0,20,0.007784476837365489,0.008004645053544387,6.970768481415871,3709.455010302984,3.585329357912997,15.44983155576005,0.032286234216250556,1.75,0.0,1.75,0.01844927669500032,54.20266694092111
0.125,1.0,21,0.009310707313410422,0.008011920970249164,6.969568296587572,3648.8485508334584,3.490940302523086,14.803195693987263,0.03748925857204822,1.75,0.0,1.75,0.02142243346974184,46.68003760695311
0.125,1.0,22,0.005052051439069198,0.00800378968950706,6.970539407987869,3721.4227648499696,3.5514457508688793,15.29338758482673,0.03334417492895238,1.75,0.0,1.75,0.019053814245115645,52.48293003886848
0.125,1.0,23,0.007336645013374093,0.008004105015241424,6.970458036513523,3715.1901413832634,3.536589600611478,14.895944553184096,0.032473695826743275,1.75,0.0,1.75,0.018556397615281873,53.889770026077876
0.125,1.0,24,0.006140084899939357,0.008006130846436718,6.970206964918436,3685.228547604609,3.4629765027784742,15.030713001024102,0.03359381147638688,1.75,0.0,1.75,0.019196463700792504,52.092927926028175
0.125,1.0,25,0.004261147466139096,0.008003533571493835,6.970349202119986,3699.2934104398114,3.487118097487837,14.886773355544989,0.034015658945771785,1.75,0.0,1.75,0.019437519397583876,51.446893996376
0.125,1.0,26,0.01483836777954425,0.008002568014636486,6.971285976769385,3680.0711636005753,3.5044352180848364,15.049424951727936,0.03392755011738103,1.75,0.0,1.75,0.019387171495646303,51.58050003449786
0.125,1.0,27,0.006484693108128488,0.007996550208383286,6.971486993076349,3665.072764288946,3.5172820994921494,15.013159035698372,0.03281243015953453,1.75,0.0,1.75,0.018749960091162587,53.33344685204582
0.125,1.0,28,0.006159695817490494,0.008008113908602347,6.969733296588465,3695.8473764258556,3.5078898522478994,15.217943115281665,0.03184697491681007,1.75,0.0,1.75,0.018198271381034328,54.950274070655354
0.125,1.0,29,0.005215123859191656,0.008001062781908007,6.970997634128283,3727.988802822302,3.4803001363179646,14.970308129847487,0.03336297362383872,1.75,0.0,1.75,0.01906455635647927,52.45335801691187
0.15,0.0001,0,0.7152490421455938,0.6506071915741205,0.8706511164975379,4468.817318007663,0.32318048892193474,2.2933229440413574,0.033717395503815244,0.00017500000000000003,0.0,0.00017500000000000003,192.6708314503728,0.005190199224616805
0.15,0.0001,1,0.6871592973955178,0.6242195790727951,0.9505166152079316,4416.441399152029,0.238824870204553,1.9511962246756105,0.035720237408104594,0.00017500000000000003,0.0,0.00017500000000000003,204.11564233202623,0.004899183563665065
0.15,0.0001,2,0.7059091946155601,0.6467345684460618,0.8719094986383267,4436.732146931326,0.22154115766170435,1.8750131978220388,0.03521330817589599,0.00017500000000000003,0.0,0.00017500000000000003,201.21890386226278,0.004969711994279197
0.15,0.0001,3,0.6905087319665907,0.6206567601260551,0.9563522843617466,4430.64502657555,0.19955310301156715,1.7895059126405295,0.034994935131946826,0.00017500000000000003,0.0,0.00017500000000000003,199.97105789683897,0.005000723657299847
0.15,0.0001,4,0.69387600996753,0.6318503842462936,0.9186697466261482,4404.527977044477,0.22697698301635683,1.9122620490273126,0.0327365051531581,0.00017500000000000003,0.0,0.00017500000000000003,187.06574373233198,0.005345714186082496
0.15,0.0001,5,0.706101248158772,0.638476049734102,0.905674486799493,4521.542445150787,0.2344505570072215,1.926559874039297,0.03418184495452811,0.00017500000000000003,0.0,0.00017500000000000003,195.3248283115892,0.005119676841106775
0.15,0.0001,6,0.7062718830872279,0.635966731894891,0.9128916776297823,4440.0266402801035,0.20917575317434967,1.8396940156671235,0.03166828784399755,0.00017500000000000003,0.0,0.00017500000000000003,180.9616448228431,0.0055260328838134445
0.15,0.0001,7,0.7041742286751361,0.6445877025519378,0.8835458824156203,4410.892619479734,0.23132687446195632,1.914750975564688,0.032888460534462205,0.00017500000000000003,0.0,0.00017500000000000003,187.93406019692685,0.005321015248391639
0.15,0.0001,8,0.6918763261594423,0.6256587028572713,0.9425074831634789,4420.428766292816,0.28378746332600713,2.140803386467629,0.03350232939539769,0.00017500000000000003,0.0,0.00017500000000000003,191.44188225941534,0.005223517383959584
0.15,0.0001,9,0.7146426408237432,0.6468231437283334,0.8896886874352131,4417.318519079346,0.23688488791231066,1.93349357747107,0.03342831578083031,0.00017500000000000003,0.0,0.00017500000000000003,191.0189473190303,0.005235082770767498
0.15,0.0001,10,0.6717448405253283,0.6003984636705011,1.0098962421894166,4377.503114446529,0.19601552007952705,1.7896349332655686,0.03227024869033103,0.00017500000000000003,0.0,0.00017500000000000003,184.40142108760585,0.005422951700165682
0.15,0.0001,11,0.7071773220747889,0.6436177615350046,0.8849239817341473,4396.969390832328,0.18182990248897113,1.7152285358567654,0.0328143225765264,0.00017500000000000003,0.0,0.00017500000000000003,187.51041472300798,0.005333037108777177
0.15,0.0001,12,0.6977082854296007,0.6361910318349081,0.9123884337810211,4470.944814899977,0.26885509633575566,2.0703781895230797,0.03432892923330305,0.00017500000000000003,0.0,0.00017500000000000003,196.16530990458884,0.005097741290171954
0.15,0.0001,13,0.6946107784431138,0.6248227091178781,0.9522208911461267,4420.593951337831,0.2689956502581481,2.074463723761026,0.03377243041592673,0.00017500000000000003,0.0,0.00017500000000000003,192.98531666243844,0.005181741374392523
0.15,0.0001,14,0.6874335207415286,0.6349097455311957,0.9000343403411869,4431.699741680595,0.29691802919842303,2.166720407250283,0.03219956557550298,0.00017500000000000003,0.0,0.00017500000000000003,183.9975175743027,0.0054348559327501555
0.15,0.0001,15,0.675361216730038,0.6184107275832224,0.9487461443067751,4436.74958174905,0.26579340334865265,2.064304709086878,0.033217641708363166,0.00017500000000000003,0.0,0.00017500000000000003,189.8150954763609,0.005268284893203014
0.15,0.0001,16,0.6879670581058411,0.6220932403260669,0.9603286250692551,4447.746759188653,0.35099487644038163,2.3936575648014347,0.03557769331180849,0.00017500000000000003,0.0,0.00017500000000000003,203.30110463890563,0.004918812427390179
0.15,0.0001,17,0.7263870918639166,0.6646974429272576,0.8350202452310489,4439.281223837431,0.21402387067792006,1.8574180762257027,0.032379031242208436,0.00017500000000000003,0.0,0.00017500000000000003,185.02303566976246,0.0054047324236147845
0.15,0.0001,18,0.7398546335554209,0.6839930231528538,0.777643442787217,4415.722895215021,0.2312314288574271,1.9135429431282325,0.0338834157784166,0.00017500000000000003,0.0,0.00017500000000000003,193.61951873380912,0.005164768544718956
0.15,0.0001,19,0.7024952015355086,0.6326874225258509,0.9282807498786323,4479.116391554702,0.21178205666365102,1.8328009243576577,0.03503698142115888,0.00017500000000000003,0.0,0.00017500000000000003,200.21132240662214,0.004994722516087453
0.15,0.0001,20,0.6893285463295393,0.6258434763007474,0.9441769085354893,4456.085784126499,0.29065244100638665,2.1512162899968414,0.03243597256063647,0.00017500000000000003,0.0,0.00017500000000000003,185.34841463220837,0.0053952444210776
0.15,0.0001,21,0.7007082476582134,0.6317287151482714,0.9230465065709946,4442.13944101744,0.27543608169071376,2.0791809682457725,0.03216819254252501,0.00017500000000000003,0.0,0.00017500000000000003,183.8182431001429,0.005440156445490598
0.15,0.0001,22,0.6889374858607948,0.6249716367167123,0.9484589127907148,4398.922479451022,0.21478766424115747,1.8584259241781678,0.03194705275927085,0.00017500000000000003,0.0,0.00017500000000000003,182.55458719583342,0.00547781359735026
0.15,0.0001,23,0.6875047244689697,0.6257128292842511,0.9415564779554275,4409.706931740872,0.20102783967740834,1.8039292097575028,0.030934507077674683,0.00017500000000000003,0.0,0.00017500000000000003,176.76861187242673,0.005657112930895766
0.15,0.0001,24,0.6970713849908481,0.6304653994941859,0.9215936886501904,4448.461180597926,0.2584276231355034,2.028869303611797,0.03336901175819846,0.00017500000000000003,0.0,0.00017500000000000003,190.68006718970545,0.005244386656341542
0.15,0.0001,25,0.7116619381812752,0.6473573363895867,0.884047704595227,4355.583694191429,0.21138876903569326,1.8373849140218155,0.03150134726409281,0.00017500000000000003,0.0,0.00017500000000000003,180.0076986519589,0.005555317953003105
0.15,0.0001,26,0.7075550811923458,0.6465578670723386,0.8773505326769431,4447.980330868339,0.20502343439147808,1.8044195705201902,0.030833638936434943,0.00017500000000000003,0.0,0.00017500000000000003,176.19222249391393,0.005675619422046522
0.15,0.0001,27,0.7117980975759436,0.6535989987523477,0.8624515413114657,4474.461414544338,0.25743561817216687,2.024198282736174,0.032354560295192916,0.00017500000000000003,0.0,0.00017500000000000003,184.88320168681665,0.005408820222044578
0.15,0.0001,28,0.7188894772675694,0.6545735323394527,0.8668804079141287,4411.871624177321,0.22090659447712824,1.8944297023004597,0.03284826984100238,0.00017500000000000003,0.0,0.00017500000000000003,187.70439909144213,0.005327525645857877
0.15,0.0001,29,0.7344692400482509,0.6711677507821701,0.8334482187205917,4397.352533172497,0.35588214799645357,2.4323996157902057,0.03472284138384748,0.00017500000000000003,0.0,0.00017500000000000003,198.41623647912843,0.005039910129054337
0.15,0.001,0,0.23615249446099779,0.18114016391522111,3.2208722873416655,4456.184658873864,0.23856539526605047,1.9446654734782927,0.03181069963765403,0.00175,0.0,0.00175,18.177542650088018,0.05501293652556265
0.15,0.001,1,0.21689549103458625,0.16886359945474283,3.3141641923626994,4376.453897516693,0.2725397713657003,2.0840207060288662,0.03208961236438295,0.00175,0.0,0.00175,18.336921351075972,0.05453478154015871
0.15,0.001,2,0.2502852795739825,0.2001830756457209,3.1606615891586953,4436.842449600608,0.20669871056452394,1.813828728432108,0.03328491637171707,0.00175,0.0,0.00175,19.019952212409756,0.05257636763921732
0.15,0.001,3,0.17223864756273216,0.13121834433199409,3.5813739592072125,4422.06640891517,0.2719542753184214,2.0860320497325806,0.031035243003599555,0.00175,0.0,0.00175,17.73442457348546,0.05638750757637148
0.15,0.001,4,0.20419773967863458,0.15499230209494236,3.355552590497529,4484.18367033136,0.2350147259712685,1.923736517468094,0.030967488766598553,0.00175,0.0,0.00175,17.695707866627746,0.056510878656959265
0.15,0.001,5,0.19090771786739164,0.14988935211706503,3.397588589349451,4405.680184262196,0.23337638113298453,1.9393480204010478,0.031598447611057,0.00175,0.0,0.00175,18.056255777746856,0.05538246756741417
0.15,0.001,6,0.29422930903568717,0.2611715409055947,3.0206051161735545,4428.624069855733,0.36424952509696595,2.4565333313133912,0.03559718197989406,0.00175,0.0,0.00175,20.34124684565375,0.04916119486616755
0.15,0.001,7,0.17058324986516682,0.13395438057173062,3.5624602380292014,4493.731874566608,0.2464358850265853,1.9750612438962318,0.035413206759039514,0.00175,0.0,0.00175,20.23611814802258,0.049416592287375896
0.15,0.001,8,0.14521452145214522,0.10427184092809064,3.8329525296095466,4476.930462813723,0.23503565014107153,1.925230673370548,0.034248883537564966,0.00175,0.0,0.00175,19.570790592894266,0.05109655612804311
0.15,0.001,9,0.18804067385035667,0.1502541710946826,3.2873635776096,4424.754439216877,0.23518372725811787,1.938001821077716,0.03217317625485313,0.00175,0.0,0.00175,18.384672145630358,0.05439313750491213
0.15,0.001,10,0.23730212319003677,0.18297127360020302,3.188314486454712,4375.873208792857,0.243213642941555,1.9679928838393324,0.03699879648554301,0.00175,0.0,0.00175,21.14216942031029,0.047298835806288964
0.15,0.001,11,0.21188907614524283,0.16009832081321387,3.3051942995982992,4469.49961697564,0.24611552149872296,1.9868477180475552,0.028493467589063487,0.00175,0.0,0.00175,16.28198147946485,0.061417586137241305
0.15,0.001,12,0.22402597402597402,0.18012216975103792,3.2108708197658813,4404.547342192691,0.31143456051358953,2.2466798880975163,0.03387197789410713,0.00175,0.0,0.00175,19.35541593948979,0.05166512582970408
0.15,0.001,13,0.17704868460840642,0.14015781279899595,3.332703392100509,4410.725960084669,0.24668464469141327,1.974662214571044,0.033654851861325295,0.00175,0.0,0.00175,19.23134392075731,0.05199844608470925
0.15,0.001,14,0.206645117642637,0.16675587636371114,3.335048731871297,4384.310531459069,0.22183437732746825,1.8744707462889039,0.03419755308996035,0.00175,0.0,0.00175,19.541458908548773,0.05117325193988109
0.15,0.001,15,0.22666666666666666,0.18540178044374164,3.1142684679702075,4444.65500952381,0.28445016097975895,2.1480031396802834,0.033337855388379474,0.00175,0.0,0.00175,19.050203079073984,0.05249287872938566
0.15,0.001,16,0.20878033934413756,0.1635137311447459,3.325094018046841,4438.619265007989,0.2587815467559267,2.0232470548815353,0.033093956855040324,0.00175,0.0,0.00175,18.91083248859447,0.05287974501403476
0.15,0.001,17,0.2666160273452336,0.20715303293259776,3.0553956098572645,4429.86502088872,0.217832750902744,1.8562802075340454,0.035665123784794174,0.00175,0.0,0.00175,20.3800707341681,0.049067543142696526
0.15,0.001,18,0.21089939024390245,0.16517396428206263,3.28178252282194,4445.909832317073,0.2843578746833373,2.1339815387199828,0.034109544196668576,0.00175,0.0,0.00175,19.49116811238204,0.05130528833542489
0.15,0.001,19,0.19971469329529243,0.1426026570102951,3.445481047525058,4379.949020196712,0.19530020785168745,1.7874692881955028,0.03264428700554132,0.00175,0.0,0.00175,18.653878288880755,0.05360815507175697
0.15,0.001,20,0.22322314680509964,0.18420970494185077,3.2222249697808687,4452.662951370334,0.28692739803227596,2.13476288390011,0.035126161785561064,0.00175,0.0,0.00175,20.072092448892036,0.04982041620953172
0.15,0.001,21,0.1982043156782858,0.15558987674287006,3.3640642047358864,4401.024747246114,0.20031187491258606,1.812128532392188,0.03135627087828481,0.00175,0.0,0.00175,17.917869073305607,0.05581020800569526
0.15,0.001,22,0.19684027515307279,0.15348018560007126,3.387964170921209,4407.880111875425,0.29388617124641314,2.167657049185458,0.03224598300761384,0.00175,0.0,0.00175,18.426276004350765,0.05427032568946013
0.15,0.001,23,0.21706541490006057,0.16870828042417094,3.300087428089141,4416.041792852817,0.2277824349293951,1.9132084638561366,0.03308050148936856,0.00175,0.0,0.00175,18.903143708210603,0.05290125364521504
0.15,0.001,24,0.2098982635967261,0.15943459608728608,3.3320335776692733,4461.969479079018,0.22317866917001083,1.8904367826481392,0.034173531325236456,0.00175,0.0,0.00175,19.527732185849402,0.051209223399972734
0.15,0.001,25,0.21982093238653905,0.16720734911015,3.2356864410129007,4502.050787280024,0.23908197903074324,1.9435913608685742,0.03203758138421922,0.00175,0.0,0.00175,18.307189362410984,0.05462334934128327
0.15,0.001,26,0.22204448507007923,0.1701901655961568,3.2577421989873123,4443.267367458867,0.3527139309444465,2.404295655033132,0.03607035383304643,0.00175,0.0,0.00175,20.611630761740816,0.048516297014993784
0.15,0.001,27,0.23414559151356754,0.1860926267407166,3.1992699353442298,4483.798985317857,0.2699209157144651,2.084437976326844,0.035668978842507346,0.00175,0.0,0.00175,20.382273624289912,0.049062239985252803
0.15,0.001,28,0.2170020659576096,0.17084819028787693,3.3081096366371936,4464.021271711684,0.29683845705585554,2.185348886523871,0.03130878174537863,0.00175,0.0,0.00175,17.890732425930644,0.05589486088063171
0.15,0.001,29,0.1991869918699187,0.15652583222261646,3.3471061016728356,4474.3282712072405,0.19204741274006665,1.762722753409169,0.03106462128716981,0.00175,0.0,0.00175,17.751212164097034,0.05633418105511488
0.15,1.0,0,0.012250210550493837,0.006671540137941063,7.233143919363274,4466.214914631345,3.4549924515595194,14.635137386982311,0.031183462642955802,1.75,0.0,1.75,0.01781912151026046,56.119489360021944
0.15,1.0,1,0.005864661654135338,0.006669101012743461,7.232860874554503,4384.807593984962,3.462840474152472,14.8616569552071,0.03200193696088158,1.75,0.0,1.75,0.018286821120503758,54.68418996447494
0.15,1.0,2,0.004324807993438222,0.006665005984146677,7.233327902340925,4348.983595555887,3.4797913248767145,15.009954968659159,0.03252232059694273,1.75,0.0,1.75,0.01858418319825299,53.80919835605179
0.15,1.0,3,0.0092445252708949,0.006665495499347906,7.2335936874536495,4419.556868985375,3.584108557086438,15.161390796113405,0.032349721642810386,1.75,0.0,1.75,0.018485555224463077,54.096292367601606
0.15,1.0,4,0.002077305438088879,0.006678927665168353,7.230988301097319,4327.462274649455,3.453460404969519,14.866455181195198,0.03534173243544021,1.75,0.0,1.75,0.020195275677394407,49.5165312905013
0.15,1.0,5,0.005768938818885684,0.006666740213882177,7.233128025698307,4428.783664794292,3.430175623652758,14.478421365829435,0.030410091796841142,1.75,0.0,1.75,0.017377195312480654,57.54668587293715
0.15,1.0,6,0.012664947671773093,0.006675767496035583,7.231901475555303,4423.931214924921,3.4437673202482983,14.67043795001483,0.03437306988910313,1.75,0.0,1.75,0.019641754222344647,50.91194954788664
0.15,1.0,7,0.004681578360704466,0.006674819125498911,7.231392048472647,4335.000891729212,3.561911090335343,15.09909158282556,0.03370331309156572,1.75,0.0,1.75,0.019259036052323267,51.92367869727142
0.15,1.0,8,0.007011660696593248,0.006671507374130402,7.232497611587277,4446.414754972944,3.603995280165691,15.421575621247028,0.030562150865716134,1.75,0.0,1.75,0.01746408620898065,57.26036782192273
0.15,1.0,9,0.007518231711901361,0.006670411905463248,7.2331707430247025,4386.235170287949,3.511703761847457,14.769355391483321,0.03466400518332859,1.75,0.0,1.75,0.019808002961902053,50.48464511659057
0.15,1.0,10,0.005719078847033704,0.006670584157919632,7.232843718407867,4447.705048040262,3.559550827660132,14.930655353090518,0.03770631067815172,1.75,0.0,1.75,0.021546463244658125,46.41132925831452
0.15,1.0,11,0.005390221682356514,0.006671034884491346,7.232337176530818,4428.468190100212,3.4818168867204804,14.851516028447243,0.032384691230200005,1.75,0.0,1.75,0.018505537845828573,54.03787819252251
0.15,1.0,12,0.0038893044128646224,0.006672620469488204,7.233097863325326,4363.094390426328,3.516366880008718,15.006180597694895,0.03416978520030086,1.75,0.0,1.75,0.019525591543029065,51.21483760408864
0.15,1.0,13,0.016599371915657246,0.006680090499113137,7.231707544749254,4361.9336025123375,3.5022261600242928,14.943709537704777,0.03429953664091974,1.75,0.0,1.75,0.019599735223382708,51.021097407835825
0.15,1.0,14,0.014351537125160511,0.00667006540921023,7.232965276121975,4405.689100385225,3.502922237094026,14.783823830163616,0.03470530568163132,1.75,0.0,1.75,0.019831603246646467,50.42456666578888
0.15,1.0,15,0.00576675013278701,0.006668654129459681,7.233380143650289,4426.699370210183,3.45277610651101,14.907225893711784,0.03303792920661816,1.75,0.0,1.75,0.018878816689496092,52.96942157165952
0.15,1.0,16,0.003856624319419238,0.006671084472233019,7.231911827732896,4411.601935874168,3.5247463296400383,15.041543282507744,0.03142091500176883,1.75,0.0,1.75,0.01795480857243933,55.69538633427717
0.15,1.0,17,0.006926146201912219,0.006668269711843965,7.233001617377467,4390.665135887977,3.4700274545757566,14.764389855344984,0.0302558879341791,1.75,0.0,1.75,0.017289078819530915,57.8399815535766
0.15,1.0,18,0.006472245488464174,0.006667764975513169,7.233628428059975,4441.946775298866,3.442183576145908,14.636209952569782,0.03372099943768396,1.75,0.0,1.75,0.019269142535819406,51.89644521758559
0.15,1.0,19,0.007994518044769302,0.006675092826040065,7.2317622848330645,4440.932465357088,3.528700492955977,14.975116487233219,0.03393555513741766,1.75,0.0,1.75,0.01939174579281009,51.56833276820139
0.15,1.0,20,0.0706794682422452,0.006686549100934993,7.23115262264954,4308.495568685376,3.5062175146886148,14.750122477049674,0.031251720075125625,1.75,0.0,1.75,0.017858125757214644,55.99691779502685
0.15,1.0,21,0.005016980549552331,0.006671892279921173,7.23253671921727,4501.41787588762,3.569614007952623,15.02869055125605,0.03364196267851414,1.75,0.0,1.75,0.01922397867343665,52.01836815298709
0.15,1.0,22,0.00496258970835242,0.006671197423951414,7.2321959014251505,4453.340968086731,3.532552134623984,14.966061917680905,0.03446416802605093,1.75,0.0,1.75,0.01969381030060053,50.77737546651938
0.15,1.0,23,0.0032164190534538215,0.006676066363275099,7.231268828238116,4467.292617552458,3.4366380809806287,14.690366049695994,0.03378087163466939,1.75,0.0,1.75,0.01930335521981108,51.80446552492064
0.15,1.0,24,0.0044106463878327,0.006672485604331107,7.232128929099639,4435.853003802282,3.4992485865950584,14.909643619922479,0.03241780999370303,1.75,0.0,1.75,0.018524462853544588,53.98267188128771
0.15,1.0,25,0.008224185196466647,0.00667778192397877,7.230844175357182,4442.285942735303,3.449742187774973,14.903153930329703,0.035786443431143115,1.75,0.0,1.75,0.020449396246367494,48.90119923113299
0.15,1.0,26,0.002524479804161567,0.00666019896226569,7.234812136726279,4463.020042839657,3.4960689455620013,15.044221318273287,0.03053750986208855,1.75,0.0,1.75,0.01745000563547917,57.30657175071682
0.15,1.0,27,0.004373513389089235,0.0066724649703986975,7.232079376045675,4475.208854446405,3.4938551874656696,14.91622764376148,0.03063783655088822,1.75,0.0,1.75,0.017507335171936124,57.118915596188394
0.15,1.0,28,0.010093401626996084,0.006673393337559205,7.232496716305634,4393.165260620669,3.459854752756655,14.903141030514588,0.03139854547455248,1.75,0.0,1.75,0.01794202598545856,55.73506586215336
0.15,1.0,29,0.02107728337236534,0.006674918949285171,7.232513029593299,4406.953690413236,3.485319864907069,14.889473477730906,0.030578599290318014,1.75,0.0,1.75,0.017473485308753152,57.2295671029672
0.175,0.0001,0,0.7180683014893937,0.659767469078947,0.8570682675764173,5119.414247028735,0.2153977887937799,1.8625762865067892,0.033660829988159176,0.00017500000000000003,0.0,0.00017500000000000003,192.3475999323381,0.005198921121718019
0.175,0.0001,1,0.649137536254007,0.5787198408685768,1.0915252120798524,5193.287360708288,0.2516804661427159,2.0020817033770353,0.03297903214430786,0.00017500000000000003,0.0,0.00017500000000000003,188.45161225318776,0.005306401935455367
0.175,0.0001,2,0.6972539526439216,0.6228014292764545,0.9641168404962991,5147.48838792647,0.26283861821866594,2.025235960430513,0.034166760506421805,0.00017500000000000003,0.0,0.00017500000000000003,195.23863146526742,0.005121937151961128
0.175,0.0001,3,0.7005469462169553,0.6328022156544302,0.9276008350359212,5170.233971437253,0.2462947989697568,1.9695813031592602,0.03376792385177847,0.00017500000000000003,0.0,0.00017500000000000003,192.95956486730552,0.005182432913795594
0.175,0.0001,4,0.6753346080305928,0.6038145336831771,1.0179208669694768,5205.596099426386,0.2468936818477232,1.9708742329744942,0.03330153610894914,0.00017500000000000003,0.0,0.00017500000000000003,190.29449205113792,0.005255012844676921
0.175,0.0001,5,0.7048051456678017,0.6370751061731016,0.9130676542579325,5149.081952326901,0.42469010746572167,2.7001631761023033,0.034706969318223195,0.00017500000000000003,0.0,0.00017500000000000003,198.32553896127538,0.0050422149625180546
0.175,0.0001,6,0.5844126334923881,0.5176551898289445,1.2476388905710427,5154.6693933197,0.2226857671921607,1.8900817780314605,0.03209307114033552,0.00017500000000000003,0.0,0.00017500000000000003,183.38897794477438,0.005452890414718049
0.175,0.0001,7,0.7055261745995248,0.6397530155747261,0.8991710793659898,5215.561814976623,0.2627033381431829,2.037735000205908,0.03595347283272329,0.00017500000000000003,0.0,0.00017500000000000003,205.44841618699022,0.004867401844995697
0.175,0.0001,8,0.6575311092449805,0.5863826280875571,1.0600821470047836,5193.913886556225,0.22453571631922387,1.8953483991825655,0.030895319694364886,0.00017500000000000003,0.0,0.00017500000000000003,176.54468396779933,0.005664288368957028
0.175,0.0001,9,0.6710206561360875,0.6064459945126263,0.9907996325268003,5168.403781895504,0.3427208010980394,2.3745828243904974,0.03345595911985275,0.00017500000000000003,0.0,0.00017500000000000003,191.17690925630143,0.005230757228423174
0.175,0.0001,10,0.6535681328821901,0.5842946960111534,1.0571175295304074,5233.706782528453,0.25666626496240497,2.0122512696394006,0.03408979679735513,0.00017500000000000003,0.0,0.00017500000000000003,194.79883884202928,0.005133500825489739
0.175,0.0001,11,0.6717409782860675,0.6053377775418487,1.0066589143376476,5258.932539989181,0.2268552192253992,1.8877721095314746,0.0315383946073771,0.00017500000000000003,0.0,0.00017500000000000003,180.21939775644054,0.00554879226348021
0.175,0.0001,12,0.6587017730766304,0.5927652081917011,1.0433323669655934,5177.292367399741,0.20549632699112408,1.8199616401734926,0.03593393682674923,0.00017500000000000003,0.0,0.00017500000000000003,205.33678186713843,0.004870048078609911
0.175,0.0001,13,0.6865064127179172,0.6225501477078342,0.958681561569885,5226.108747408033,0.199810308549786,1.794054937516115,0.03203646524095249,0.00017500000000000003,0.0,0.00017500000000000003,183.06551566258563,0.00546252524065283
0.175,0.0001,14,0.6665388450034512,0.5947156246576034,1.0376192956009642,5219.450648055832,0.202795496879844,1.8156039748034867,0.03275975657060788,0.00017500000000000003,0.0,0.00017500000000000003,187.19860897490216,0.005341920036030133
0.175,0.0001,15,0.6574003938797152,0.5941543301243988,1.024455249029325,5155.194061505832,0.2857425840047654,2.135883468956691,0.03143368781763262,0.00017500000000000003,0.0,0.00017500000000000003,179.62107324361497,0.005567275498035403
0.175,0.0001,16,0.6151239796704143,0.559240056238847,1.1056185428645544,5240.19559525643,0.20164444998954423,1.8101431090138234,0.031878175800722316,0.00017500000000000003,0.0,0.00017500000000000003,182.16100457555606,0.005489649128418281
0.175,0.0001,17,0.6684500037676135,0.5965106601336064,1.04354484196933,5127.815914399819,0.2597006871656049,2.0284055733156947,0.032833214296335886,0.00017500000000000003,0.0,0.00017500000000000003,187.6183674076336,0.005329968562338706
0.175,0.0001,18,0.6828986845141934,0.6150302382152093,0.9821785497887615,5234.9111470113085,0.18356107629369944,1.736584736526031,0.03446213603781093,0.00017500000000000003,0.0,0.00017500000000000003,196.92649164463387,0.005078036944894963
0.175,0.0001,19,0.6902953586497891,0.6135724202499956,0.9859762535923672,5219.239892596855,0.3449682947539259,2.369960530445292,0.034268995269820336,0.00017500000000000003,0.0,0.00017500000000000003,195.82283011325904,0.005106656866421678
0.175,0.0001,20,0.6702843167227147,0.6019135295654956,1.0218447958734758,5200.966447569551,0.21402939097606577,1.850493170375766,0.03159985195491826,0.00017500000000000003,0.0,0.00017500000000000003,180.57058259953288,0.005538000628916323
0.175,0.0001,21,0.6580370060153811,0.588022974516514,1.0621981297460736,5181.569253026727,0.20333736544125713,1.803681723883378,0.033987132757491406,0.00017500000000000003,0.0,0.00017500000000000003,194.21218718566516,0.00514900745669482
0.175,0.0001,22,0.7252630782042547,0.6652104556765319,0.8421306650416366,5151.662881368764,0.330831235536607,2.3125206048726605,0.03294758283244467,0.00017500000000000003,0.0,0.00017500000000000003,188.2719018996838,0.0053114670320419145
0.175,0.0001,23,0.658264368688786,0.5905824773309594,1.0515650860273502,5166.799939260496,0.225145602831617,1.9003071100074838,0.03164914393260561,0.00017500000000000003,0.0,0.00017500000000000003,180.8522510434606,0.0055293754666050025
0.175,0.0001,24,0.6676187612748046,0.6036899282895973,1.0009446325385996,5115.413710162357,0.2443291091476567,1.9731068290515976,0.03244099652142483,0.00017500000000000003,0.0,0.00017500000000000003,185.3771229795704,0.0053944088889016015
0.175,0.0001,25,0.6447688564476886,0.5677743695621442,1.1107310962307817,5173.946319951338,0.2082794043526519,1.8376492381880165,0.03133512719125975,0.00017500000000000003,0.0,0.00017500000000000003,179.05786966434138,0.005584786649559618
0.175,0.0001,26,0.667684971313613,0.601604739026304,1.016762597438089,5070.100588629759,0.2777778013260104,2.125813755046482,0.03316702979224572,0.00017500000000000003,0.0,0.00017500000000000003,189.52588452711836,0.005276324141660527
