p_s,shape,rep,stake_top_jaccard,stake_confidence,stake_top1_hit,bandwidth_overhead,latency,latency_overhead,eta,inv_eta,sigma_d,sigma_Z,sigma_eps,sigma_noise
0.5,1.3333333333333333,82,0.0547781217750258,0.0014800000000000002,0.4,14734.731539498016,,,,,,,,
0.5,1.3333333333333333,83,0.023157894736842106,0.00144,0.0,14785.60841164465,,,,,,,,
0.5,1.3333333333333333,84,0.01964912280701754,0.00192,0.0,14738.542332126826,,,,,,,,
0.5,1.3333333333333333,85,0.05263157894736842,0.0017600000000000003,1.0,14756.501516323584,,,,,,,,
0.5,1.3333333333333333,86,0.05497076023391812,0.00144,1.0,14759.161728353649,,,,,,,,
0.5,1.3333333333333333,87,0.05318197454420365,0.00184,0.2,14772.52308270606,,,,,,,,
0.5,1.3333333333333333,88,0.034152046783625725,0.0015200000000000003,0.2,14753.054986260202,,,,,,,,
0.5,1.3333333333333333,89,0.028304093567251457,0.0015600000000000002,0.04,14762.865108328982,,,,,,,,
0.5,1.3333333333333333,90,0.03485380116959064,0.00188,0.04,14779.264408275623,,,,,,,,
0.5,1.3333333333333333,91,0.026474028207774336,0.0020800000000000003,0.04,14735.754606961096,,,,,,,,
0.5,1.3333333333333333,92,0.11895424836601305,0.00184,0.96,14807.681915652996,,,,,,,,
0.5,1.3333333333333333,93,0.02573099415204678,0.00196,0.0,14758.491135828815,,,,,,,,
0.5,1.3333333333333333,94,0.023391812865497075,0.0019200000000000003,0.0,14743.41065931968,,,,,,,,
0.5,1.3333333333333333,95,0.06530443756449948,0.0017599999999999998,0.52,14753.819912714782,,,,,,,,
0.5,1.3333333333333333,96,0.0739594083247334,0.00124,1.0,14756.071603087174,,,,,,,,
0.5,1.3333333333333333,97,0.010526315789473684,0.00144,0.0,14757.276477388788,,,,,,,,
0.5,1.3333333333333333,98,0.0191812865497076,0.00168,0.0,14756.191794343731,,,,,,,,
0.5,1.3333333333333333,99,0.05964912280701754,0.0016000000000000003,1.0,14750.587684545402,,,,,,,,
0.5,1.3333333333333333,100,0.01263157894736842,0.0014000000000000002,0.04,14724.338438705634,,,,,,,,
0.5,1.3333333333333333,101,0.013099415204678362,0.0017599999999999998,0.0,14779.84111491264,,,,,,,,
0.5,1.3333333333333333,102,0.05614035087719298,0.00204,0.44,14762.797877162013,,,,,,,,
0.5,1.3333333333333333,103,0.00631578947368421,0.0016,0.0,14725.586868538316,,,,,,,,
0.5,1.3333333333333333,104,0.01263157894736842,0.0021600000000000005,0.04,14744.272339075997,,,,,,,,
0.5,1.3333333333333333,105,0.029941520467836255,0.00128,0.12,14718.850987002328,,,,,,,,
0.5,1.3333333333333333,106,0.10464396284829722,0.00136,1.0,14758.067439796983,,,,,,,,
0.5,1.3333333333333333,107,0.00631578947368421,0.0015600000000000002,0.0,14742.649120279613,,,,,,,,
0.5,1.3333333333333333,108,0.04,0.0021200000000000004,0.16,14763.873474259533,,,,,,,,
0.5,1.3333333333333333,109,0.01263157894736842,0.00196,0.0,14730.836730817908,,,,,,,,
0.5,1.3333333333333333,110,0.044912280701754376,0.0014000000000000002,0.36,14775.370849597897,,,,,,,,
0.5,1.3333333333333333,111,0.02549707602339181,0.0018,0.1,14764.817112896439,,,,,,,,
0.5,1.3333333333333333,112,0.010526315789473684,0.0020800000000000003,0.0,14757.412421552353,,,,,,,,
0.5,1.3333333333333333,113,0.06460268317853457,0.0015200000000000003,1.0,14843.979970434355,,,,,,,,
0.5,1.3333333333333333,114,0.010526315789473684,0.0014000000000000002,0.0,14764.588240420942,,,,,,,,
0.5,1.3333333333333333,115,0.021052631578947368,0.0022,0.12,14792.047502903344,,,,,,,,
0.5,1.3333333333333333,116,0.014970760233918128,0.00208,0.0,14731.62283352786,,,,,,,,
0.5,1.3333333333333333,117,0.023391812865497075,0.0014800000000000002,0.04,14756.57135759945,,,,,,,,
0.5,1.3333333333333333,118,0.04771929824561403,0.00124,0.16,14734.583718711408,,,,,,,,
0.5,1.3333333333333333,119,0.021520467836257308,0.0015600000000000002,0.04,14721.977966458744,,,,,,,,
0.5,1.5,0,0.010526315789473684,0.0018,0.0,14748.95368239932,,,,,,,,
0.5,1.5,1,0.02526315789473684,0.00144,0.0,14772.322506312032,,,,,,,,
0.5,1.5,2,0.00631578947368421,0.00196,0.0,14755.210577912838,,,,,,,,
0.5,1.5,3,0.019415204678362573,0.0018000000000000002,0.0,14727.389034259664,,,,,,,,
0.5,1.5,4,0.016842105263157894,0.0015200000000000003,0.0,14715.862666079029,,,,,,,,
0.5,1.5,5,0.02128654970760234,0.0021200000000000004,0.0,14770.8420482468,,,,,,,,
0.5,1.5,6,0.01781905744754042,0.0016399999999999997,0.04,14726.004221390542,,,,,,,,
0.5,1.5,7,0.01894736842105263,0.00144,0.04,14764.958975976719,,,,,,,,
0.5,1.5,8,0.017076023391812866,0.00188,0.04,14753.133430930517,,,,,,,,
0.5,1.5,9,0.01894736842105263,0.00168,0.0,14794.254580399233,,,,,,,,
0.5,1.5,10,0.010760233918128654,0.00164,0.0,14802.05939831735,,,,,,,,
0.5,1.5,11,0.023625730994152043,0.0015200000000000003,0.08,14751.751987818507,,,,,,,,
0.5,1.5,12,0.00631578947368421,0.0014000000000000002,0.0,14752.98882646668,,,,,,,,
0.5,1.5,13,0.032280701754385965,0.00168,0.12,14743.550946835136,,,,,,,,
0.5,1.5,14,0.02783625730994152,0.0017599999999999998,0.04,14754.744844713587,,,,,,,,
0.5,1.5,15,0.02783625730994152,0.00156,0.16,14795.058414993724,,,,,,,,
0.5,1.5,16,0.038830409356725146,0.0014000000000000002,0.0,14708.670330200413,,,,,,,,
0.5,1.5,17,0.01286549707602339,0.001,0.04,14780.071078662559,,,,,,,,
0.5,1.5,18,0.07891296869625043,0.0021600000000000005,0.76,14792.72691826904,,,,,,,,
0.5,1.5,19,0.01263157894736842,0.0016799999999999999,0.0,14762.529330374044,,,,,,,,
0.5,1.5,20,0.04257309941520467,0.00116,0.44,14788.516813780188,,,,,,,,
0.5,1.5,21,0.016842105263157894,0.00192,0.0,14748.129317405368,,,,,,,,
0.5,1.5,22,0.00631578947368421,0.00136,0.04,14708.300896922892,,,,,,,,
0.5,1.5,23,0.032514619883040934,0.00124,0.04,14724.911323422652,,,,,,,,
0.5,1.5,24,0.05964912280701754,0.0015200000000000003,1.0,14772.847946759044,,,,,,,,
0.5,1.5,25,0.025964912280701757,0.00128,0.0,14678.761311703647,,,,,,,,
0.5,1.5,26,0.010526315789473684,0.0008799999999999999,0.0,14774.738557776038,,,,,,,,
0.5,1.5,27,0.02128654970760234,0.0014800000000000002,0.0,14795.067843321534,,,,,,,,
0.5,1.5,28,0.00631578947368421,0.00136,0.0,14757.792711283664,,,,,,,,
0.5,1.5,29,0.05497076023391812,0.00116,1.0,14804.424276696036,,,,,,,,
0.5,1.5,30,0.01263157894736842,0.002,0.0,14774.932333868046,,,,,,,,
0.5,1.5,31,0.010526315789473684,0.0010800000000000002,0.0,14743.501130898432,,,,,,,,
0.5,1.5,32,0.014970760233918128,0.0018,0.04,14724.794615105808,,,,,,,,
0.5,1.5,33,0.01263157894736842,0.0021600000000000005,0.0,14725.970662446087,,,,,,,,
0.5,1.5,34,0.02128654970760234,0.00196,0.04,14758.503984758276,,,,,,,,
0.5,1.5,35,0.008421052631578947,0.0017200000000000002,0.0,14754.242833572975,,,,,,,,
0.5,1.5,36,0.050994152046783627,0.00132,0.64,14769.750708784983,,,,,,,,
0.5,1.5,37,0.022263501891984862,0.0016400000000000004,0.0,14777.027600773996,,,,,,,,
0.5,1.5,38,0.01263157894736842,0.00168,0.0,14753.394786087114,,,,,,,,
0.5,1.5,39,0.04725146198830409,0.0016,0.32,14771.114633352,,,,,,,,
0.5,1.5,40,0.00631578947368421,0.0016799999999999999,0.0,14728.028382010058,,,,,,,,
0.5,1.5,41,0.013099415204678362,0.0018,0.0,14706.148550423977,,,,,,,,
0.5,1.5,42,0.004210526315789474,0.0017600000000000003,0.0,14755.997432671005,,,,,,,,
0.5,1.5,43,0.02390092879256966,0.0015199999999999999,0.0,14757.839628961177,,,,,,,,
0.5,1.5,44,0.039064327485380114,0.0015600000000000002,0.12,14755.477906509084,,,,,,,,
0.5,1.5,45,0.002105263157894737,0.0021600000000000005,0.0,14771.865805116347,,,,,,,,
0.5,1.5,46,0.05964912280701754,0.00164,1.0,14731.535552174504,,,,,,,,
0.5,1.5,47,0.002105263157894737,0.0017599999999999998,0.0,14756.612472332521,,,,,,,,
0.5,1.5,48,0.004210526315789474,0.0017599999999999998,0.0,14748.956553340751,,,,,,,,
0.5,1.5,49,0.004210526315789474,0.002,0.0,14765.381838709412,,,,,,,,
0.5,1.5,50,0.00631578947368421,0.00144,0.0,14736.517548035414,,,,,,,,
0.5,1.5,51,0.00631578947368421,0.0017599999999999998,0.0,14717.753938233329,,,,,,,,
0.5,1.5,52,0.01286549707602339,0.0015600000000000002,0.0,14739.14866228505,,,,,,,,
0.5,1.5,53,0.010526315789473684,0.0016,0.0,14728.024423438972,,,,,,,,
0.5,1.5,54,0.01263157894736842,0.0018,0.0,14760.765664917384,,,,,,,,
0.5,1.5,55,0.014970760233918128,0.0012,0.0,14776.04511598739,,,,,,,,
0.5,1.5,56,0.05263157894736842,0.00168,1.0,14867.85537616246,,,,,,,,
0.5,1.5,57,0.017076023391812866,0.00184,0.08,14747.022713339691,,,,,,,,
0.5,1.5,58,0.010760233918128654,0.00124,0.0,14666.501768794154,,,,,,,,
0.5,1.5,59,0.010526315789473684,0.00204,0.0,14729.9447385135,,,,,,,,
0.5,1.5,60,0.01263157894736842,0.0014000000000000002,0.0,14747.312964708231,,,,,,,,
0.5,1.5,61,0.036491228070175435,0.00136,0.12,14768.025470158283,,,,,,,,
0.5,1.5,62,0.006549707602339181,0.00196,0.0,14785.972081822249,,,,,,,,
0.5,1.5,63,0.034152046783625725,0.0016400000000000004,0.16,14765.888613478804,,,,,,,,
0.5,1.5,64,0.014970760233918128,0.0014800000000000002,0.04,14749.634472592936,,,,,,,,
0.5,1.5,65,0.004210526315789474,0.00164,0.0,14775.752006909352,,,,,,,,
0.5,1.5,66,0.0044444444444444444,0.00156,0.0,14777.34701541629,,,,,,,,
0.5,1.5,67,0.03859649122807017,0.0014800000000000002,0.16,14721.7427305431,,,,,,,,
0.5,1.5,68,0.014970760233918128,0.0011200000000000001,0.0,14740.965141189004,,,,,,,,
0.5,1.5,69,0.010526315789473684,0.0018000000000000002,0.0,14764.745830119818,,,,,,,,
0.5,1.5,70,0.01263157894736842,0.00228,0.0,14748.893723975667,,,,,,,,
0.5,1.5,71,0.010760233918128654,0.0016799999999999999,0.0,14744.324045148362,,,,,,,,
0.5,1.5,72,0.01263157894736842,0.00192,0.0,14757.4282400896,,,,,,,,
0.5,1.5,73,0.02783625730994152,0.00132,0.08,14778.041880261291,,,,,,,,
0.5,1.5,74,0.0152046783625731,0.0015600000000000002,0.04,14758.925647609038,,,,,,,,
0.5,1.5,75,0.008421052631578947,0.0011200000000000001,0.0,14734.535304099882,,,,,,,,
0.5,1.5,76,0.0,0.00164,0.0,14727.86872621347,,,,,,,,
0.5,1.5,77,0.00631578947368421,0.002,0.0,14817.243583382115,,,,,,,,
0.5,1.5,78,0.010526315789473684,0.0014800000000000002,0.0,14780.77377100314,,,,,,,,
0.5,1.5,79,0.00631578947368421,0.0015200000000000003,0.0,14722.64612698141,,,,,,,,
0.5,1.5,80,0.04986584107327142,0.00184,0.24,14713.312768639882,,,,,,,,
0.5,1.5,81,0.0191812865497076,0.002,0.0,14746.076517084015,,,,,,,,
0.5,1.5,82,0.01263157894736842,0.0015200000000000003,0.0,14713.274972942341,,,,,,,,
0.5,1.5,83,0.03461988304093567,0.0016000000000000003,0.06,14759.166752294037,,,,,,,,
0.5,1.5,84,0.00631578947368421,0.00196,0.0,14719.261159381282,,,,,,,,
0.5,1.5,85,0.021520467836257308,0.0015600000000000002,0.04,14776.364741996103,,,,,,,,
0.5,1.5,86,0.04023391812865497,0.0015200000000000003,0.28,14758.157294993365,,,,,,,,
0.5,1.5,87,0.004210526315789474,0.00184,0.0,14756.62341788201,,,,,,,,
0.5,1.5,88,0.010526315789473684,0.0018,0.0,14724.774428924546,,,,,,,,
0.5,1.5,89,0.014970760233918128,0.00156,0.04,14742.446321782865,,,,,,,,
0.5,1.5,90,0.021052631578947368,0.001,0.0,14742.844081071275,,,,,,,,
0.5,1.5,91,0.01286549707602339,0.00164,0.0,14763.640030084269,,,,,,,,
0.5,1.5,92,0.010760233918128654,0.0015600000000000002,0.04,14792.547261378302,,,,,,,,
0.5,1.5,93,0.008421052631578947,0.00204,0.0,14724.44571637288,,,,,,,,
0.5,1.5,94,0.11204334365325078,0.00204,0.44,14788.782682821551,,,,,,,,
0.5,1.5,95,0.030175438596491223,0.00128,0.04,14766.771545457548,,,,,,,,
0.5,1.5,96,0.06292397660818713,0.00184,0.4,14760.06193517248,,,,,,,,
0.5,1.5,97,0.014970760233918128,0.0015200000000000003,0.0,14798.76809465603,,,,,,,,
0.5,1.5,98,0.01263157894736842,0.0014000000000000002,0.0,14742.447966380376,,,,,,,,
0.5,1.5,99,0.030175438596491223,0.0014000000000000002,0.0,14764.242858984533,,,,,,,,
0.5,1.5,100,0.010526315789473684,0.0017200000000000002,0.04,14752.401204762347,,,,,,,,
0.5,1.5,101,0.008421052631578947,0.0014800000000000002,0.0,14750.245496269888,,,,,,,,
0.5,1.5,102,0.05497076023391812,0.0018,1.0,14745.098837091302,,,,,,,,
0.5,1.5,103,0.026006191950464396,0.00168,0.04,14754.630100366601,,,,,,,,
0.5,1.5,104,0.016842105263157894,0.0018000000000000002,0.08,14718.948713141252,,,,,,,,
0.5,1.5,105,0.014736842105263158,0.0017200000000000002,0.04,14786.60471791693,,,,,,,,
0.5,1.5,106,0.054035087719298235,0.00168,0.44,14729.325177551977,,,,,,,,
0.5,1.5,107,0.008421052631578947,0.0019200000000000003,0.0,14741.38669660642,,,,,,,,
0.5,1.5,108,0.006549707602339181,0.0015200000000000003,0.0,14712.169176625446,,,,,,,,
0.5,1.5,109,0.019690402476780187,0.00216,0.0,14736.984033887908,,,,,,,,
0.5,1.5,110,0.02549707602339181,0.00164,0.04,14738.148503896724,,,,,,,,
0.5,1.5,111,0.00631578947368421,0.0020800000000000003,0.0,14767.666642868722,,,,,,,,
0.5,1.5,112,0.05852081183350532,0.0020800000000000003,0.44,14790.00629414244,,,,,,,,
0.5,1.5,113,0.016842105263157894,0.0015200000000000003,0.0,14749.256861524806,,,,,,,,
0.5,1.5,114,0.02549707602339181,0.002,0.04,14724.078701473503,,,,,,,,
0.5,1.5,115,0.054310285517715856,0.00156,0.44,14699.094783818282,,,,,,,,
0.5,1.5,116,0.010526315789473684,0.00164,0.0,14742.128702253303,,,,,,,,
0.5,1.5,117,0.05730994152046783,0.0015200000000000003,1.0,14741.890336348275,,,,,,,,
0.5,1.5,118,0.008421052631578947,0.0018000000000000002,0.0,14734.1678236458,,,,,,,,
0.5,1.5,119,0.05964912280701754,0.00204,0.92,14802.044219614572,,,,,,,,
0.5,2.0,0,0.008654970760233917,0.00168,0.0,14787.238018988897,,,,,,,,
0.5,2.0,1,0.017076023391812866,0.00144,0.0,14777.861092745567,,,,,,,,
0.5,2.0,2,0.008421052631578947,0.00116,0.0,14776.596679256125,,,,,,,,
0.5,2.0,3,0.00631578947368421,0.0018,0.0,14756.705981152376,,,,,,,,
0.5,2.0,4,0.01286549707602339,0.00168,0.04,14745.18925597917,,,,,,,,
0.5,2.0,5,0.004210526315789474,0.00124,0.0,14747.422293076901,,,,,,,,
0.5,2.0,6,0.00631578947368421,0.0014800000000000002,0.0,14743.788145987715,,,,,,,,
0.5,2.0,7,0.00631578947368421,0.00156,0.0,14727.622836979162,,,,,,,,
0.5,2.0,8,0.01894736842105263,0.0016399999999999997,0.0,14727.377239593341,,,,,,,,
0.5,2.0,9,0.010760233918128654,0.0012400000000000002,0.0,14796.000814941981,,,,,,,,
0.5,2.0,10,0.004210526315789474,0.00156,0.0,14744.03433286793,,,,,,,,
0.5,2.0,11,0.01286549707602339,0.0014000000000000002,0.0,14789.28424199515,,,,,,,,
0.5,2.0,12,0.00631578947368421,0.0022,0.0,14736.218652475973,,,,,,,,
0.5,2.0,13,0.02526315789473684,0.00136,0.04,14744.20475238174,,,,,,,,
0.5,2.0,14,0.008421052631578947,0.0015200000000000003,0.0,14763.801312005597,,,,,,,,
0.5,2.0,15,0.008421052631578947,0.0022,0.0,14761.068434417819,,,,,,,,
0.5,2.0,16,0.016842105263157894,0.0015200000000000003,0.0,14718.146698466351,,,,,,,,
0.5,2.0,17,0.010526315789473684,0.0017599999999999998,0.0,14697.938315551517,,,,,,,,
0.5,2.0,18,0.00631578947368421,0.00156,0.04,14705.35170176305,,,,,,,,
0.5,2.0,19,0.010526315789473684,0.0020800000000000003,0.0,14744.422838391552,,,,,,,,
0.5,2.0,20,0.004210526315789474,0.00164,0.0,14740.20024660362,,,,,,,,
0.5,2.0,21,0.014970760233918128,0.00168,0.0,14704.471321734938,,,,,,,,
0.5,2.0,22,0.01286549707602339,0.00136,0.04,14724.004766100927,,,,,,,,
0.5,2.0,23,0.006549707602339181,0.00168,0.0,14757.30059480615,,,,,,,,
0.5,2.0,24,0.014736842105263158,0.00136,0.0,14735.021975131944,,,,,,,,
0.5,2.0,25,0.01286549707602339,0.00184,0.0,14739.635998467053,,,,,,,,
0.5,2.0,26,0.008421052631578947,0.0014000000000000002,0.0,14756.162237470133,,,,,,,,
0.5,2.0,27,0.010760233918128654,0.0020800000000000003,0.0,14740.089372671464,,,,,,,,
0.5,2.0,28,0.00631578947368421,0.0021200000000000004,0.0,14770.013424397635,,,,,,,,
0.5,2.0,29,0.02526315789473684,0.0017599999999999998,0.08,14758.977989828038,,,,,,,,
0.5,2.0,30,0.010760233918128654,0.00196,0.04,14732.220911364053,,,,,,,,
0.5,2.0,31,0.002105263157894737,0.00124,0.0,14791.60392949588,,,,,,,,
0.5,2.0,32,0.008654970760233917,0.00144,0.04,14749.035765761577,,,,,,,,
0.5,2.0,33,0.01263157894736842,0.0015600000000000002,0.04,14747.510227878918,,,,,,,,
0.5,2.0,34,0.006549707602339181,0.00184,0.0,14742.024687395346,,,,,,,,
0.5,2.0,35,0.004210526315789474,0.00192,0.0,14710.280332468486,,,,,,,,
0.5,2.0,36,0.008654970760233917,0.00144,0.0,14792.67563209879,,,,,,,,
0.5,2.0,37,0.00631578947368421,0.00136,0.0,14706.926959959043,,,,,,,,
0.5,2.0,38,0.010526315789473684,0.00164,0.0,14760.3236907102,,,,,,,,
0.5,2.0,39,0.010526315789473684,0.0015600000000000002,0.0,14754.952355690706,,,,,,,,
0.5,2.0,40,0.03228070175438596,0.0017600000000000003,0.04,14769.01917315248,,,,,,,,
0.5,2.0,41,0.01263157894736842,0.00196,0.0,14702.448867757697,,,,,,,,
0.5,2.0,42,0.010526315789473684,0.00204,0.0,14794.279948635924,,,,,,,,
0.5,2.0,43,0.004210526315789474,0.0022,0.0,14750.75137945537,,,,,,,,
0.5,2.0,44,0.0044444444444444444,0.0015600000000000002,0.0,14749.355328251584,,,,,,,,
0.5,2.0,45,0.010526315789473684,0.0015200000000000003,0.0,14743.635977087886,,,,,,,,
0.5,2.0,46,0.00631578947368421,0.0021600000000000005,0.0,14755.10638512653,,,,,,,,
0.5,2.0,47,0.004210526315789474,0.0016799999999999999,0.0,14735.840287888184,,,,,,,,
0.5,2.0,48,0.00631578947368421,0.00164,0.0,14749.399949212077,,,,,,,,
0.5,2.0,49,0.008421052631578947,0.0017600000000000003,0.0,14802.166374632874,,,,,,,,
0.5,2.0,50,0.010526315789473684,0.0010400000000000001,0.0,14755.449802223944,,,,,,,,
0.5,2.0,51,0.008421052631578947,0.00164,0.04,14718.960258036064,,,,,,,,
0.5,2.0,52,0.01286549707602339,0.00132,0.0,14767.98015107577,,,,,,,,
0.5,2.0,53,0.02549707602339181,0.0022,0.12,14751.547231045712,,,,,,,,
0.5,2.0,54,0.00631578947368421,0.0015200000000000003,0.04,14802.894473828299,,,,,,,,
0.5,2.0,55,0.014970760233918128,0.0017599999999999998,0.0,14695.933901392971,,,,,,,,
0.5,2.0,56,0.0044444444444444444,0.00132,0.0,14705.25400717136,,,,,,,,
0.5,2.0,57,0.03625730994152047,0.00164,0.28,14781.085068507164,,,,,,,,
0.5,2.0,58,0.014736842105263158,0.0010400000000000001,0.0,14766.051694795622,,,,,,,,
0.5,2.0,59,0.00631578947368421,0.0018,0.0,14766.004128399432,,,,,,,,
0.5,2.0,60,0.010526315789473684,0.0014000000000000002,0.0,14742.167863182061,,,,,,,,
0.5,2.0,61,0.010526315789473684,0.0016400000000000004,0.0,14753.259294412932,,,,,,,,
0.5,2.0,62,0.004210526315789474,0.0017200000000000002,0.0,14750.948214084427,,,,,,,,
0.5,2.0,63,0.010526315789473684,0.0017600000000000003,0.0,14704.834670901431,,,,,,,,
0.5,2.0,64,0.014970760233918128,0.0014800000000000002,0.0,14735.95647138374,,,,,,,,
0.5,2.0,65,0.00631578947368421,0.0018,0.0,14779.257522909775,,,,,,,,
0.5,2.0,66,0.01263157894736842,0.00188,0.0,14747.991883606566,,,,,,,,
0.5,2.0,67,0.010526315789473684,0.0016399999999999997,0.0,14726.31588226061,,,,,,,,
0.5,2.0,68,0.010760233918128654,0.00136,0.0,14784.195746997844,,,,,,,,
0.5,2.0,69,0.00631578947368421,0.00184,0.0,14728.151148440264,,,,,,,,
0.5,2.0,70,0.010526315789473684,0.0015200000000000003,0.02,14731.725910998199,,,,,,,,
0.5,2.0,71,0.02128654970760234,0.0016,0.0,14740.068680770779,,,,,,,,
0.5,2.0,72,0.004210526315789474,0.00144,0.0,14779.544039967115,,,,,,,,
0.5,2.0,73,0.00631578947368421,0.00144,0.0,14793.491866153881,,,,,,,,
0.5,2.0,74,0.014736842105263158,0.00168,0.0,14770.949189366878,,,,,,,,
0.5,2.0,75,0.004210526315789474,0.0015199999999999999,0.0,14767.997563559424,,,,,,,,
0.5,2.0,76,0.01964912280701754,0.00188,0.0,14691.819849894631,,,,,,,,
0.5,2.0,77,0.008421052631578947,0.00124,0.0,14771.687843042102,,,,,,,,
0.5,2.0,78,0.008421052631578947,0.0018,0.04,14713.341434939106,,,,,,,,
0.5,2.0,79,0.004210526315789474,0.00144,0.0,14746.169598759257,,,,,,,,
0.5,2.0,80,0.006549707602339181,0.00184,0.0,14710.292830754952,,,,,,,,
0.5,2.0,81,0.002105263157894737,0.0017599999999999998,0.0,14734.93253553538,,,,,,,,
0.5,2.0,82,0.01894736842105263,0.0010400000000000001,0.0,14750.644546783145,,,,,,,,
0.5,2.0,83,0.004210526315789474,0.00168,0.0,14724.048306837321,,,,,,,,
0.5,2.0,84,0.01263157894736842,0.0017599999999999998,0.0,14747.680310310023,,,,,,,,
0.5,2.0,85,0.00631578947368421,0.00196,0.0,14738.528970618168,,,,,,,,
0.5,2.0,86,0.002105263157894737,0.0012400000000000002,0.0,14762.226784495717,,,,,,,,
0.5,2.0,87,0.002105263157894737,0.0016,0.0,14769.394071634984,,,,,,,,
0.5,2.0,88,0.010526315789473684,0.002,0.0,14776.000549130747,,,,,,,,
0.5,2.0,89,0.004210526315789474,0.00204,0.0,14746.372417331626,,,,,,,,
0.5,2.0,90,0.017076023391812866,0.0016000000000000003,0.0,14737.005310732566,,,,,,,,
0.5,2.0,91,0.004210526315789474,0.0015199999999999999,0.0,14766.867606880069,,,,,,,,
0.5,2.0,92,0.004210526315789474,0.0020800000000000003,0.0,14778.947380200538,,,,,,,,
0.5,2.0,93,0.008421052631578947,0.0015600000000000002,0.0,14790.098952363303,,,,,,,,
0.5,2.0,94,0.0152046783625731,0.0017200000000000002,0.0,14727.283174823266,,,,,,,,
0.5,2.0,95,0.004210526315789474,0.0014800000000000002,0.0,14738.561446505755,,,,,,,,
0.5,2.0,96,0.01286549707602339,0.0014800000000000002,0.0,14712.497348588817,,,,,,,,
0.5,2.0,97,0.008421052631578947,0.002,0.04,14756.089559027781,,,,,,,,
0.5,2.0,98,0.021520467836257308,0.0014800000000000002,0.0,14773.878758301495,,,,,,,,
0.5,2.0,99,0.004210526315789474,0.0014800000000000002,0.0,14752.455169245017,,,,,,,,
0.5,2.0,100,0.008421052631578947,0.00144,0.0,14731.872176405714,,,,,,,,
0.5,2.0,101,0.0,0.0018,0.0,14721.226059397475,,,,,,,,
0.5,2.0,102,0.010526315789473684,0.0015200000000000003,0.04,14744.530270000072,,,,,,,,
0.5,2.0,103,0.05730994152046783,0.002,0.76,14739.079943825715,,,,,,,,
0.5,2.0,104,0.00631578947368421,0.0017200000000000002,0.0,14682.417699615818,,,,,,,,
0.5,2.0,105,0.008421052631578947,0.00116,0.0,14740.52463116956,,,,,,,,
0.5,2.0,106,0.017076023391812866,0.0014000000000000002,0.0,14713.980754526638,,,,,,,,
0.5,2.0,107,0.01263157894736842,0.00164,0.0,14760.610667853774,,,,,,,,
0.5,2.0,108,0.016842105263157894,0.0015600000000000002,0.04,14761.794831744355,,,,,,,,
0.5,2.0,109,0.017076023391812866,0.002,0.0,14770.313984611295,,,,,,,,
0.5,2.0,110,0.008421052631578947,0.00168,0.0,14765.996712567416,,,,,,,,
0.5,2.0,111,0.014736842105263158,0.0015200000000000003,0.04,14770.578673011529,,,,,,,,
0.5,2.0,112,0.008421052631578947,0.00136,0.0,14762.638889635315,,,,,,,,
0.5,2.0,113,0.00631578947368421,0.00192,0.0,14769.80010781761,,,,,,,,
